ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A001,2020-10-09,0.0,3294.2,27.616667,35.6,20.8,51.0,17.0,12.4,1.9458333
A001,2020-10-10,0.0,2633.0,27.116667,34.3,22.8,64.0,26.0,14.0,2.4166667
A001,2020-10-11,0.0,2414.1,22.270834,27.5,18.6,88.0,42.0,11.0,3.0666666
A001,2020-10-12,0.0,3043.8,23.4,30.0,18.1,88.0,33.0,9.4,1.8666667
A001,2020-10-13,0.0,3404.8,23.204166,30.3,18.3,85.0,38.0,10.2,2.0916667
A001,2020-10-14,5.0,3010.1,22.825,30.2,17.5,90.0,39.0,10.4,2.0958333
A001,2020-10-15,0.0,3595.1,23.704166,31.6,18.1,82.0,30.0,9.2,1.6291667
A001,2020-10-16,0.0,3676.3,24.758333,32.2,19.3,76.0,25.0,7.7,2.3
A001,2020-10-17,0.0,3520.6,24.929167,32.2,19.6,75.0,24.0,9.1,2.8208334
A001,2020-10-18,22.4,3448.5,23.8,30.6,18.4,90.0,34.0,11.9,2.925
A001,2020-10-19,7.0,1193.2,19.0125,22.2,17.5,95.0,70.0,6.8,2.425
A001,2020-10-20,1.6,1740.0,19.829166,23.4,18.0,93.0,70.0,7.0,2.4291666
A001,2020-10-21,0.6,3887.8,20.8125,28.7,18.2,95.0,41.0,7.5,1.9208333
A001,2020-10-22,1.2,3268.2,21.783333,26.5,18.5,94.0,54.0,7.5,1.7125
A001,2020-10-23,5.4,2616.5,20.7875,25.5,17.9,95.0,58.0,8.5,2.5291667
A001,2020-10-24,6.2,1974.1,20.125,24.6,17.3,96.0,62.0,8.2,2.6375
A001,2020-10-25,0.0,3253.3,22.133333,28.1,18.3,91.0,47.0,10.5,3.2125
A001,2020-10-26,13.2,1054.2,20.95,24.5,18.8,94.0,67.0,11.3,2.225
A001,2020-10-27,5.8,3528.9,22.083334,29.5,17.5,94.0,39.0,8.2,2.1458333
A001,2020-10-28,0.4,3155.9,20.841667,25.7,18.4,93.0,47.0,8.6,2.0416667
A001,2020-10-29,0.0,2973.3,22.1375,27.3,17.9,95.0,43.0,6.5,1.5875
A001,2020-10-30,15.8,2694.7,22.283333,29.7,18.6,94.0,42.0,12.0,1.7875
A001,2020-10-31,2.6,1378.8,20.2125,21.9,19.0,95.0,72.0,9.9,2.2125
A001,2020-11-01,3.8,1655.5,19.870832,24.7,17.9,95.0,64.0,5.4,1.7416667
A001,2020-11-02,0.2,3541.3,20.745832,26.9,16.9,96.0,50.0,7.1,1.9708333
A001,2020-11-03,30.6,3627.3,19.329166,25.2,16.4,96.0,57.0,13.7,1.9833333
A001,2020-11-04,0.2,3198.4,20.5125,25.9,16.9,95.0,44.0,5.4,1.475
A001,2020-11-05,4.2,3494.1,21.875,28.6,16.5,95.0,34.0,7.0,1.6791667
A001,2020-11-06,1.0,3901.5,22.908333,30.0,18.5,85.0,40.0,10.2,1.7875
A001,2020-11-07,2.8,3746.8,22.525,29.6,17.4,94.0,38.0,9.7,2.3541667
A001,2020-11-08,1.2,3861.4,23.5875,30.1,18.5,91.0,35.0,9.7,2.2708333
A001,2020-11-09,0.0,3349.4,23.745832,29.0,19.7,88.0,42.0,6.9,1.9208333
A001,2020-11-10,0.0,2991.1,22.129168,27.9,18.3,89.0,47.0,11.0,2.2333333
A001,2020-11-11,3.6,4010.8,22.004168,29.2,17.6,92.0,30.0,7.7,1.6666666
A001,2020-11-12,8.2,3230.0,21.354166,28.1,18.2,96.0,43.0,8.5,1.5958333
A001,2020-11-13,1.8,2474.2,20.941668,25.4,18.6,95.0,56.0,5.1,1.1958333
A001,2020-11-14,4.6,2225.6,21.054167,26.3,18.5,96.0,59.0,8.1,1.5375
A001,2020-11-15,2.6,2664.9,21.529167,27.6,18.1,96.0,49.0,7.4,1.4208333
A001,2020-11-16,14.6,3191.7,22.308332,29.4,17.9,96.0,46.0,9.5,1.675
A001,2020-11-17,8.8,2890.4,20.6,25.9,17.8,95.0,61.0,8.2,1.9208333
A001,2020-11-18,0.2,2921.4,21.958334,29.0,18.7,93.0,45.0,10.8,1.975
A001,2020-11-19,9.2,1364.6,19.8625,21.6,17.5,96.0,78.0,10.0,2.45
A001,2020-11-20,0.2,3631.2,21.275,27.3,16.4,97.0,51.0,6.5,1.8625
A001,2020-11-21,3.8,4040.3,23.333334,28.8,18.3,95.0,43.0,8.6,1.9458333
A001,2020-11-22,0.0,3445.6,23.15,27.9,19.7,92.0,46.0,7.6,2.8791666
A001,2020-11-23,0.0,2029.0,21.195833,23.1,19.5,88.0,69.0,8.8,3.1416667
A001,2020-11-24,0.6,3304.3,20.925,25.9,18.0,92.0,50.0,10.1,3.6166666
A001,2020-11-25,0.6,3431.1,19.2875,25.3,16.7,93.0,56.0,10.0,3.3958333
A001,2020-11-26,0.0,3515.7,20.945833,26.4,16.6,93.0,45.0,9.2,3.0625
A001,2020-11-27,0.0,3988.4,22.0,27.3,15.5,89.0,41.0,9.3,3.1333334
A001,2020-11-28,0.0,3871.0,22.641666,27.5,18.3,80.0,42.0,9.8,3.3708334
A001,2020-11-29,0.0,3498.1,22.070833,27.4,17.3,76.0,40.0,9.0,3.225
A001,2020-11-30,0.0,3835.9,22.416666,27.9,14.8,88.0,35.0,8.5,2.3541667
A001,2020-12-01,0.0,4041.0,22.941668,29.4,15.8,91.0,32.0,6.5,1.675
A001,2020-12-02,0.0,2784.7,23.933332,30.4,17.5,81.0,34.0,7.8,1.6583333
A001,2020-12-03,0.0,2920.5,24.695833,31.5,18.2,86.0,28.0,9.5,2.1083333
A001,2020-12-04,0.0,3650.0,24.3625,30.3,20.4,75.0,39.0,9.0,2.3791666
A001,2020-12-05,0.2,3145.8,22.958334,29.1,18.3,90.0,46.0,12.5,1.7291666
A001,2020-12-06,1.6,3576.2,21.779167,28.4,18.3,93.0,45.0,11.9,1.9458333
A001,2020-12-07,6.2,2660.6,21.95,27.9,18.7,96.0,49.0,7.7,1.6791667
A001,2020-12-08,2.8,3408.9,22.6625,30.1,18.5,94.0,40.0,10.4,2.2125
A001,2020-12-09,6.6,2624.2,21.025,26.3,18.3,96.0,49.0,8.5,1.7791667
A001,2020-12-10,0.2,3027.9,20.5875,26.6,17.9,94.0,49.0,11.4,2.6833334
A001,2020-12-11,5.6,2740.3,19.575,24.8,16.3,96.0,61.0,9.3,1.6708333
A001,2020-12-12,1.2,3411.3,20.5,25.5,18.5,96.0,61.0,9.4,1.4416667
A001,2020-12-13,0.0,3849.4,22.516666,28.5,18.2,96.0,39.0,7.3,1.9625
A001,2020-12-14,0.0,4071.0,23.7125,30.5,15.8,84.0,31.0,8.4,1.6791667
A001,2020-12-15,0.0,4085.6,24.658333,30.5,17.4,85.0,31.0,6.8,2.0625
A001,2020-12-16,0.0,3885.4,23.7,29.3,17.4,82.0,34.0,7.7,1.9708333
A001,2020-12-17,0.0,3914.0,24.058332,30.5,17.1,92.0,25.0,7.1,1.9166666
A001,2020-12-18,0.0,3836.7,25.354166,30.9,18.8,73.0,23.0,7.3,2.0958333
A001,2020-12-19,4.8,3214.6,22.766666,29.3,17.5,91.0,42.0,7.3,1.4666667
A001,2020-12-20,0.6,2788.3,22.004168,27.8,18.6,93.0,48.0,8.5,1.875
A001,2020-12-21,3.8,3496.5,22.395834,28.4,19.5,94.0,50.0,10.7,2.3375
A001,2020-12-22,11.6,3306.0,20.695833,26.6,18.3,96.0,57.0,9.5,1.6958333
A001,2020-12-23,10.2,3009.3,20.9625,26.9,18.6,96.0,55.0,8.3,2.3916667
A001,2020-12-24,6.8,2874.0,21.179167,27.8,17.6,96.0,49.0,7.8,2.6875
A001,2020-12-25,6.4,3330.5,20.929167,26.4,18.4,96.0,54.0,9.9,2.5
A001,2020-12-26,6.4,3538.8,20.279167,26.1,17.9,96.0,57.0,8.4,1.85
A001,2020-12-27,0.2,2717.1,20.633333,25.9,17.9,96.0,57.0,7.7,1.3791667
A001,2020-12-28,0.0,3553.4,22.058332,27.0,18.3,94.0,50.0,8.4,2.3458333
A001,2020-12-29,0.0,3685.7,23.458334,29.3,19.5,75.0,35.0,8.5,2.7708333
A001,2020-12-30,0.0,3916.1,24.058332,29.0,17.7,86.0,37.0,7.6,2.1208334
A001,2020-12-31,0.0,3753.4,23.366667,30.3,16.9,89.0,37.0,7.7,1.5041667
A002,2020-01-01,17.2,3762.2,23.8875,31.6,20.2,92.0,42.0,10.2,0.85833335
A002,2020-01-02,0.0,2956.1,24.4125,30.0,20.8,92.0,53.0,8.3,0.9291667
A002,2020-01-03,0.6,2690.9,24.904167,31.2,20.9,91.0,46.0,9.9,1.25
A002,2020-01-04,19.0,1771.4,23.325,26.1,20.5,93.0,70.0,7.8,1.2541667
A002,2020-01-05,7.0,3384.4,22.366667,28.6,20.3,93.0,60.0,7.3,0.75416666
A002,2020-01-06,0.0,2852.3,24.341667,30.1,21.6,90.0,52.0,9.3,1.5541667
A002,2020-01-07,0.2,3312.9,24.029167,30.9,20.9,91.0,50.0,11.8,1.3333334
A002,2020-01-08,0.2,3628.4,25.2875,32.1,20.8,91.0,40.0,5.0,0.84166664
A002,2020-01-09,3.8,2794.8,24.070833,29.3,20.6,92.0,44.0,5.8,0.78333336
A002,2020-01-10,0.6,3662.8,26.383333,34.0,20.7,91.0,35.0,5.7,0.7916667
A002,2020-01-11,2.2,3494.9,26.291666,33.8,21.6,89.0,39.0,13.0,0.85833335
A002,2020-01-12,0.2,3769.8,26.791666,34.0,20.1,91.0,25.0,4.7,0.5833333
A002,2020-01-13,0.0,3523.2,27.016666,35.1,21.8,90.0,25.0,10.2,1.0625
A002,2020-01-14,2.2,3401.7,25.808332,34.7,20.9,91.0,34.0,14.1,0.71666664
A002,2020-01-15,0.0,3759.0,27.395834,35.8,21.0,91.0,25.0,6.4,0.85833335
A002,2020-01-16,0.0,3160.8,27.854166,35.7,21.6,90.0,30.0,6.3,0.6375
A002,2020-01-17,0.0,2474.2,25.254168,29.5,23.2,84.0,55.0,8.0,1.2375
A002,2020-01-18,0.6,3274.8,24.45,33.0,20.3,90.0,40.0,12.1,1.2458333
A002,2020-01-19,8.4,3501.4,25.225,34.4,20.2,91.0,33.0,9.8,0.89166665
A002,2020-01-20,1.8,3647.0,24.908333,31.3,19.9,91.0,48.0,10.2,1.05
A002,2020-01-21,4.8,3562.0,24.495832,31.1,21.0,92.0,52.0,9.6,1.1958333
A002,2020-01-22,2.0,1531.7,23.595833,27.9,21.9,92.0,65.0,7.6,1.05
A002,2020-01-23,,2544.9,22.879168,28.9,20.5,92.0,60.0,13.1,1.6375
A002,2020-01-24,1.2,2448.1,23.254168,28.1,21.2,93.0,61.0,11.7,1.8083333
A002,2020-01-25,11.2,1954.9,22.608334,27.3,21.3,92.0,69.0,7.9,1.0916667
A002,2020-01-26,20.4,3490.1,23.691668,30.4,21.1,92.0,49.0,9.1,0.7125
A002,2020-01-27,8.2,3706.2,22.804167,28.2,21.0,93.0,65.0,7.6,0.76666665
A002,2020-01-28,7.0,3653.4,23.683332,28.7,20.6,92.0,57.0,10.0,1.4416667
A002,2020-01-29,2.6,2924.7,23.658333,29.2,20.5,93.0,56.0,8.6,0.625
A002,2020-01-30,0.8,3683.2,24.425,32.3,20.6,93.0,40.0,8.5,0.5416667
A002,2020-01-31,0.0,2900.2,25.508333,32.0,20.5,91.0,44.0,5.2,1.0208334
A002,2020-02-01,0.0,3394.8,26.804167,33.8,21.8,90.0,32.0,6.9,0.625
A002,2020-02-02,9.4,3377.5,25.904167,32.5,20.4,89.0,40.0,19.6,1.1083333
A002,2020-02-03,0.0,3486.9,25.65,33.7,20.6,90.0,35.0,10.0,1.0416666
A002,2020-02-04,8.4,3776.7,24.375,31.2,20.2,92.0,46.0,8.2,1.0083333
A002,2020-02-05,9.0,3185.5,24.433332,30.3,20.8,91.0,49.0,6.9,0.84583336
A002,2020-02-06,16.2,2623.1,24.008333,30.3,20.5,93.0,47.0,6.6,0.875
A002,2020-02-07,38.0,1855.5,22.666666,26.8,20.3,93.0,62.0,8.6,1.0541667
A002,2020-02-08,11.8,1156.1,21.704166,23.9,20.1,93.0,74.0,7.3,0.9791667
A002,2020-02-09,0.4,1686.1,22.029167,24.4,20.5,89.0,71.0,10.5,1.9708333
A002,2020-02-10,4.0,3330.5,22.875,28.0,20.2,91.0,50.0,8.8,1.2375
A002,2020-02-11,0.0,3534.4,25.329166,32.9,20.5,92.0,37.0,5.1,0.5375
A002,2020-02-12,3.4,3406.3,24.15,31.2,21.5,92.0,48.0,10.1,0.8666667
A002,2020-02-13,1.0,3360.8,24.216667,31.6,20.5,92.0,42.0,7.3,0.8125
A002,2020-02-14,3.0,3555.1,25.1,33.4,20.4,92.0,38.0,8.9,0.85833335
A002,2020-02-15,0.4,3777.2,25.025,33.4,19.1,92.0,33.0,8.5,1.0333333
A002,2020-02-16,26.6,3954.9,23.608334,31.2,19.5,93.0,48.0,8.6,0.7583333
A002,2020-02-17,21.2,2219.0,24.333334,30.1,21.2,92.0,55.0,8.7,0.5625
A002,2020-02-18,0.0,2817.9,24.825,32.2,21.5,90.0,40.0,6.0,0.9375
A002,2020-02-19,0.0,2953.9,25.2375,32.4,22.1,90.0,44.0,6.4,0.64166665
A002,2020-02-20,7.0,3586.2,24.129168,30.9,20.8,92.0,47.0,10.3,0.9458333
A002,2020-02-21,9.0,3327.3,25.016666,31.3,20.4,92.0,45.0,6.4,0.81666666
A002,2020-02-22,36.2,3231.9,24.208334,30.8,21.0,93.0,48.0,5.8,0.7083333
A002,2020-02-23,11.4,3540.6,23.925,32.1,20.3,93.0,40.0,7.0,0.47083333
A002,2020-02-24,3.8,1390.2,22.720833,26.1,20.9,93.0,67.0,9.8,0.49583334
A002,2020-02-25,0.0,3450.8,25.216667,32.7,20.7,93.0,37.0,5.5,0.55833334
A002,2020-02-26,0.8,3524.1,24.95,31.8,22.0,88.0,44.0,10.4,1.0333333
A002,2020-02-27,14.8,2306.6,23.195833,30.2,20.4,93.0,57.0,7.2,0.47083333
A002,2020-02-28,14.2,2701.8,22.775,29.3,20.8,93.0,58.0,6.9,0.375
A002,2020-02-29,12.4,1779.0,22.4875,27.5,21.0,93.0,68.0,8.1,0.29166666
A002,2020-03-01,0.8,3188.6,23.354166,29.6,20.2,93.0,54.0,8.5,0.4375
A002,2020-03-02,8.8,2758.5,23.091667,28.6,20.6,92.0,60.0,6.5,0.82916665
A002,2020-03-03,1.4,3581.1,23.258333,30.3,19.8,93.0,49.0,8.6,0.92083335
A002,2020-03-04,0.2,3111.6,23.15,31.3,19.0,93.0,44.0,9.5,0.64166665
A002,2020-03-05,7.4,2867.7,23.379168,30.5,19.9,94.0,48.0,8.9,0.71666664
A002,2020-03-06,12.2,1656.8,22.695833,27.5,20.2,93.0,60.0,5.1,0.7625
A002,2020-03-07,0.0,2680.0,23.995832,29.8,19.8,93.0,43.0,4.7,0.62916666
A002,2020-03-08,0.0,3006.6,24.9625,31.3,19.6,92.0,38.0,4.8,0.52916664
A002,2020-03-09,0.0,2947.0,25.045834,32.5,19.3,93.0,28.0,5.7,0.6125
A002,2020-03-10,0.0,2354.0,25.004168,32.9,19.0,92.0,33.0,6.6,0.8208333
A002,2020-03-11,0.0,3356.5,26.375,33.0,22.2,84.0,35.0,7.3,1.1958333
A002,2020-03-12,0.0,2962.4,25.883333,32.6,20.8,91.0,39.0,8.2,1.0958333
A002,2020-03-13,0.0,3477.9,24.8,33.4,20.2,92.0,37.0,7.8,0.9916667
A002,2020-03-14,0.0,2758.3,25.645834,33.0,20.2,91.0,34.0,7.3,1.125
A002,2020-03-15,0.0,3431.9,25.579166,32.8,21.0,90.0,35.0,7.5,1.0833334
A002,2020-03-16,0.0,3274.0,24.8125,32.9,19.3,93.0,30.0,5.3,0.55
A002,2020-03-17,0.0,3181.8,25.583334,33.8,19.0,93.0,30.0,5.4,0.45416668
A002,2020-03-18,0.0,3311.9,26.225,33.6,20.5,91.0,31.0,4.3,0.525
A002,2020-03-19,2.4,3249.8,25.854166,33.3,21.7,91.0,37.0,8.6,1.0125
A002,2020-03-20,1.4,1581.2,23.433332,26.3,21.5,92.0,67.0,8.0,0.98333335
A002,2020-03-21,0.0,2627.4,24.441668,31.1,21.1,91.0,47.0,7.9,1.0958333
A002,2020-03-22,12.6,2020.9,23.0875,28.6,21.0,91.0,59.0,10.2,0.76666665
A002,2020-03-23,0.2,3273.5,24.345833,31.4,20.7,93.0,43.0,8.4,0.59583336
A002,2020-03-24,6.6,2863.4,24.708334,31.2,21.3,93.0,41.0,6.1,1.2875
A002,2020-03-25,4.4,1865.3,23.141666,27.4,21.6,92.0,57.0,7.2,0.8375
A002,2020-03-26,0.0,3281.6,23.808332,30.7,18.8,93.0,44.0,6.3,1.2208333
A002,2020-03-27,6.8,3134.7,23.9375,30.5,20.9,89.0,46.0,6.1,1.175
A002,2020-03-28,2.0,3248.8,23.741667,30.6,21.2,93.0,43.0,6.6,0.89166665
A002,2020-03-29,0.4,3203.8,25.183332,32.0,20.4,93.0,39.0,6.3,0.9583333
A002,2020-03-30,0.0,3477.5,25.8,33.1,20.0,91.0,30.0,6.7,1.1125
A002,2020-03-31,0.0,3457.8,25.7875,32.8,19.7,92.0,28.0,6.4,1.0
A002,2020-04-01,0.0,3439.5,25.416666,34.1,18.4,91.0,29.0,5.0,0.56666666
A002,2020-04-02,0.0,3300.1,26.170834,33.4,20.8,90.0,34.0,6.1,0.75
A002,2020-04-03,0.0,2825.8,25.9625,32.4,20.7,92.0,42.0,8.9,0.85
A002,2020-04-04,1.4,3258.0,25.925,30.9,21.9,90.0,51.0,8.2,0.77916664
A002,2020-04-05,0.0,3250.5,26.441668,33.1,21.8,91.0,39.0,6.6,0.84583336
A002,2020-04-06,28.2,2862.0,25.720833,34.0,21.2,89.0,37.0,10.7,0.73333335
A002,2020-04-07,0.4,3053.7,23.816668,31.3,20.6,92.0,53.0,8.8,0.73333335
A002,2020-04-08,0.0,2905.4,25.1625,31.4,22.0,92.0,45.0,5.7,0.9125
A002,2020-04-09,0.0,2978.0,25.254168,31.9,20.4,92.0,38.0,6.8,1.0375
A002,2020-04-10,0.0,3167.7,24.541666,31.6,18.4,92.0,35.0,6.6,0.81666666
A002,2020-04-11,0.0,3209.6,24.516666,33.1,17.4,90.0,31.0,4.0,0.72083336
A002,2020-04-12,5.0,2925.5,24.208334,31.3,19.2,92.0,43.0,10.6,0.75
A002,2020-04-13,0.4,3149.4,24.845833,32.4,20.1,93.0,40.0,5.2,0.55
A002,2020-04-14,1.4,1721.2,22.058332,27.1,19.4,89.0,60.0,14.2,1.3166667
A002,2020-04-15,0.2,1939.7,20.529167,26.5,17.3,92.0,63.0,6.1,1.1458334
A002,2020-04-16,0.4,1965.2,22.520834,28.3,19.9,92.0,55.0,6.6,1.0833334
A002,2020-04-17,12.4,2522.7,23.041666,29.7,20.4,93.0,52.0,8.4,1.0375
A002,2020-04-18,2.2,2021.7,22.341667,28.0,20.7,94.0,62.0,5.4,0.475
A002,2020-04-19,3.4,2757.6,22.57826,29.1,20.0,93.0,53.0,7.7,1.0739131
A002,2020-04-20,13.2,2219.3,22.26,27.9,20.0,93.0,57.0,7.3,1.2352941
A002,2020-04-21,1.0,2430.7,22.933332,29.1,20.1,93.0,54.0,9.0,0.86875
A002,2020-04-22,2.0,2479.4,23.027273,29.9,19.3,94.0,48.0,6.5,0.7714286
A002,2020-04-23,2.4,2755.6,23.888235,29.9,19.3,92.0,44.0,4.5,0.68
A002,2020-04-24,0.0,2392.9,25.84375,31.1,20.5,93.0,42.0,7.1,0.78571427
A002,2020-04-25,0.0,3082.0,26.125,30.2,21.6,87.0,40.0,7.8,1.9466667
A002,2020-04-26,0.0,2752.6,22.520834,29.3,16.9,87.0,36.0,7.4,1.4166666
A002,2020-04-27,0.0,3193.4,22.708334,30.0,17.1,89.0,33.0,8.6,1.5791667
A002,2020-04-28,0.0,3017.9,22.4125,29.6,16.6,91.0,34.0,7.5,1.3583333
A002,2020-04-29,0.0,3517.7,22.4375,30.0,17.2,83.0,32.0,4.9,1.0166667
A002,2020-04-30,0.0,2999.8,22.016666,30.2,15.2,93.0,31.0,5.8,0.80833334
A002,2020-05-01,0.0,2869.8,21.6375,29.7,15.2,92.0,33.0,4.3,0.70416665
A002,2020-05-02,0.0,2976.6,21.729166,30.8,14.5,93.0,29.0,6.2,0.4625
A002,2020-05-03,0.0,2983.2,21.704166,30.8,14.5,93.0,22.0,4.6,0.475
A002,2020-05-04,0.0,2949.1,21.141666,31.1,13.5,92.0,24.0,4.6,0.5208333
A002,2020-05-05,0.0,2910.7,21.575,31.1,13.6,93.0,30.0,5.4,0.48333332
A002,2020-05-06,0.2,2246.0,22.129168,29.4,16.8,93.0,40.0,4.3,0.27083334
A002,2020-05-07,3.8,2297.0,20.983334,26.8,18.7,93.0,52.0,7.7,0.8666667
A002,2020-05-08,0.0,2652.4,21.5625,28.4,17.9,91.0,43.0,6.4,1.1666666
A002,2020-05-09,0.0,2910.7,21.570833,29.3,15.8,92.0,33.0,8.0,1.4833333
A002,2020-05-10,0.0,2900.3,21.908333,30.0,15.4,91.0,32.0,5.8,1.0208334
A002,2020-05-11,0.0,2871.1,21.941668,30.1,16.0,88.0,32.0,5.8,0.81666666
A002,2020-05-12,0.0,2860.1,21.3625,29.6,13.8,92.0,29.0,4.6,0.80833334
A002,2020-05-13,0.0,2596.0,21.7125,30.1,15.1,92.0,33.0,8.4,0.87916666
A002,2020-05-14,0.0,2655.3,21.5875,29.5,16.2,93.0,44.0,6.3,0.6375
A002,2020-05-15,0.0,2325.4,22.8,29.6,17.7,93.0,47.0,5.0,0.64166665
A002,2020-05-16,0.0,2174.6,23.270834,28.2,19.4,90.0,51.0,4.8,0.78333336
A002,2020-05-17,0.0,2364.0,22.0875,27.9,16.6,93.0,48.0,8.6,1.3375
A002,2020-05-18,0.0,2803.3,21.9,30.0,16.1,93.0,33.0,6.7,1.0625
A002,2020-05-19,0.0,2490.2,21.916666,29.8,16.0,89.0,36.0,8.5,1.4916667
A002,2020-05-20,0.0,2136.9,22.408333,28.8,18.6,83.0,46.0,6.5,1.2458333
A002,2020-05-21,0.0,2699.4,22.658333,30.8,16.5,90.0,33.0,4.8,0.79583335
A002,2020-05-22,0.0,2712.6,23.316668,31.2,16.9,91.0,36.0,5.7,0.6791667
A002,2020-05-23,0.4,2214.8,22.041666,28.8,18.1,91.0,52.0,5.5,0.72083336
A002,2020-05-24,0.4,1258.8,18.475,21.6,15.8,93.0,74.0,6.2,1.6166667
A002,2020-05-25,0.0,2746.7,18.754168,27.4,14.9,93.0,49.0,5.3,0.9583333
A002,2020-05-26,0.0,2833.3,17.879168,24.9,12.1,93.0,24.0,5.4,1.2208333
A002,2020-05-27,0.2,2767.8,16.083334,27.5,7.6,93.0,23.0,5.6,0.75
A002,2020-05-28,0.0,2720.3,18.058332,29.9,9.1,92.0,24.0,4.5,0.7625
A002,2020-05-29,0.0,2740.8,19.3375,29.4,10.7,89.0,21.0,6.0,1.2125
A002,2020-05-30,0.0,2674.8,19.245832,28.5,12.2,86.0,23.0,4.3,0.9
A002,2020-05-31,0.0,2662.7,18.75,28.6,10.5,92.0,28.0,4.9,0.81666666
A002,2020-06-01,0.0,2636.4,18.883333,28.9,10.7,92.0,28.0,4.1,0.5625
A002,2020-06-02,0.0,2592.6,19.620832,29.3,11.9,93.0,30.0,7.3,0.65833336
A002,2020-06-03,0.0,2594.4,20.445833,30.3,12.2,92.0,34.0,6.4,0.41666666
A002,2020-06-04,0.0,2571.2,23.029167,30.4,17.3,90.0,36.0,7.7,1.0666667
A002,2020-06-05,0.0,2567.5,23.4625,31.4,17.0,90.0,35.0,5.4,0.87083334
A002,2020-06-06,0.0,2553.4,24.004168,31.4,17.8,89.0,34.0,4.1,0.6666667
A002,2020-06-07,0.0,2539.3,23.208334,31.4,16.6,91.0,30.0,7.4,0.825
A002,2020-06-08,0.0,2532.3,22.833334,32.0,15.7,90.0,30.0,5.5,1.1166667
A002,2020-06-09,0.0,2543.7,22.575,31.9,15.6,91.0,20.0,6.0,0.7875
A002,2020-06-10,0.0,2489.7,21.920834,31.4,14.3,91.0,20.0,8.9,0.7583333
A002,2020-06-11,0.0,2658.1,21.0875,31.0,13.7,90.0,22.0,4.7,0.41666666
A002,2020-06-12,0.0,2541.7,21.770834,31.2,13.6,91.0,24.0,6.6,0.64166665
A002,2020-06-13,0.0,2521.8,22.158333,30.9,15.6,87.0,25.0,5.0,0.7125
A002,2020-06-14,0.0,2540.9,22.716667,29.8,15.5,85.0,28.0,14.2,1.6791667
A002,2020-06-15,0.0,2578.0,21.4625,27.8,15.7,79.0,33.0,9.8,2.1791666
A002,2020-06-16,0.0,2599.6,20.854166,28.2,14.2,87.0,37.0,11.4,2.2791667
A002,2020-06-17,0.0,2614.7,20.816668,27.0,15.1,88.0,40.0,11.0,2.25
A002,2020-06-18,0.0,2520.6,20.641666,28.7,13.7,91.0,34.0,7.9,1.3375
A002,2020-06-19,0.0,2521.6,20.975,29.3,14.4,89.0,30.0,5.1,0.95416665
A002,2020-06-20,0.0,2641.4,21.758333,30.5,14.1,90.0,21.0,7.2,1.1958333
A002,2020-06-21,0.0,2551.9,22.495832,30.5,15.0,85.0,25.0,7.1,0.7625
A002,2020-06-22,0.0,2605.8,20.5,28.9,12.5,81.0,22.0,6.4,1.2708334
A002,2020-06-23,0.0,2561.1,19.733334,30.0,10.5,84.0,29.0,7.9,0.9583333
A002,2020-06-24,0.0,2500.1,21.416666,30.5,14.2,89.0,32.0,6.1,0.7916667
A002,2020-06-25,0.0,2262.0,21.879168,30.6,15.0,91.0,31.0,6.6,0.5208333
A002,2020-06-26,0.0,2174.6,21.6625,30.5,15.0,92.0,26.0,5.1,0.6333333
A002,2020-06-27,0.0,2508.5,20.725,31.0,12.7,92.0,25.0,6.5,0.53333336
A002,2020-06-28,0.0,2408.9,20.929167,29.7,14.5,88.0,30.0,6.9,1.275
A002,2020-06-29,0.0,2358.1,20.9,28.4,14.3,88.0,34.0,14.7,1.9208333
A002,2020-06-30,0.0,2564.4,20.283333,28.5,12.7,88.0,26.0,10.0,1.0791667
A002,2020-07-01,0.0,2388.5,20.625,30.3,13.0,92.0,32.0,7.8,0.6458333
A002,2020-07-02,0.0,2430.0,21.308332,30.1,15.0,90.0,31.0,5.5,0.94166666
A002,2020-07-03,0.0,2487.7,21.175,30.4,13.3,93.0,19.0,6.3,0.81666666
A002,2020-07-04,0.0,2469.5,21.683332,31.1,12.9,88.0,25.0,7.1,1.2791667
A002,2020-07-05,0.0,2479.9,23.466667,31.0,17.9,77.0,25.0,9.7,1.2125
A002,2020-07-06,0.0,2520.1,22.508333,30.8,14.5,86.0,22.0,8.7,1.1041666
A002,2020-07-07,0.0,2546.7,20.8375,30.1,12.4,88.0,25.0,9.8,0.7916667
A002,2020-07-08,0.0,2551.8,21.554167,30.6,14.7,85.0,23.0,7.4,0.65833336
A002,2020-07-09,0.0,2501.9,20.858334,30.4,12.4,91.0,25.0,5.9,0.825
A002,2020-07-10,0.0,2538.6,21.441668,30.4,12.6,87.0,19.0,9.3,1.375
A002,2020-07-11,0.0,2509.0,21.575,31.6,12.5,81.0,23.0,6.5,0.7583333
A002,2020-07-12,0.0,2485.3,22.366667,31.1,14.7,85.0,27.0,4.4,0.5
A002,2020-07-13,0.0,2479.8,21.654167,31.4,13.2,92.0,24.0,5.7,0.65
A002,2020-07-14,0.0,2491.9,21.3125,31.8,12.0,91.0,18.0,7.6,0.9166667
A002,2020-07-15,0.0,2536.0,21.529167,31.1,12.5,90.0,20.0,9.5,1.1916667
A002,2020-07-16,0.0,2615.7,21.5125,29.7,12.6,82.0,20.0,9.7,1.7375
